client_id,age,occupation,income,risk_profile,savings_rate,n_holdings,invested_total,current_total,pnl_pct,redemptions_90d,sip_missed_3m,sip_active,idle_cash,has_insurance,has_elss,has_debt,large_cap_pct,is_hni,behavioral_risk_label,priority_label,health_score_label,lead_label
CL1194,56,Business Owner,250000,Moderate,0.281,3,686694,557497.0,-0.188,0,0,1,0,0,0,1,0.0,0,low,0,73.5,1
CL1195,32,Salaried,700000,Aggressive,0.51,3,461273,405211.0,-0.122,1,0,1,10000,1,1,1,0.0,1,medium,1,100.0,1
CL1196,51,Salaried,250000,Aggressive,0.412,5,1145373,1002943.0,-0.124,0,0,1,150000,1,0,0,0.635,0,low,1,72.1,1
CL1197,53,Self-Employed,100000,Moderate,0.507,0,0,0.0,0.0,0,1,1,0,1,0,0,0.0,0,low,0,83.1,1
CL1198,30,Salaried,700000,Aggressive,0.382,4,886046,1101977.0,0.244,0,2,1,400000,0,0,1,0.0,1,medium,0,73.5,1
CL1199,39,Business Owner,250000,Moderate,0.427,3,528747,781999.0,0.479,0,0,1,0,1,0,1,0.433,0,low,0,90.5,0
CL1200,32,Self-Employed,35000,Aggressive,0.262,4,556307,500553.0,-0.1,0,0,1,0,1,1,1,0.0,0,low,1,100.0,1
CL1201,44,Self-Employed,150000,Aggressive,0.327,5,1110960,969920.0,-0.127,1,2,1,150000,1,0,1,0.0,0,high,1,91.2,1
CL1202,26,Salaried,35000,Aggressive,0.43,0,0,0.0,0.0,0,0,1,50000,0,0,0,0.0,0,low,0,57.1,1
CL1203,37,Business Owner,50000,Conservative,0.36,0,0,0.0,0.0,0,0,1,50000,0,0,0,0.0,0,low,0,55.1,1
CL1204,62,Business Owner,700000,Moderate,0.131,0,0,0.0,0.0,1,0,0,150000,0,0,0,0.0,1,high,1,65.7,1
CL1205,24,Business Owner,150000,Moderate,0.551,0,0,0.0,0.0,0,1,1,400000,1,0,0,0.0,0,medium,0,73.0,1
CL1206,34,Salaried,50000,Aggressive,0.318,1,120627,105430.0,-0.126,1,0,1,10000,1,0,0,0.0,0,medium,0,81.5,1
CL1207,40,Salaried,400000,Moderate,0.217,3,701239,861260.0,0.228,0,1,1,0,1,1,1,0.0,1,medium,0,100.0,0
CL1208,25,Self-Employed,50000,Moderate,0.221,3,767286,638223.0,-0.168,0,0,1,50000,1,1,1,0.687,0,low,0,78.0,1
CL1209,44,Business Owner,50000,Conservative,0.194,1,382958,441122.0,0.152,0,0,1,50000,0,0,0,0.0,0,low,0,57.9,1
CL1210,27,Business Owner,150000,Aggressive,0.582,5,1106196,1244620.0,0.125,1,0,1,150000,0,0,1,0.801,0,medium,0,54.4,1
CL1211,47,Self-Employed,250000,Aggressive,0.726,1,381397,429878.0,0.127,1,0,1,150000,1,0,0,0.0,0,medium,0,83.3,1
CL1212,45,Salaried,35000,Moderate,0.371,1,59855,62701.0,0.048,1,1,1,150000,1,0,0,0.0,0,high,0,87.6,1
CL1213,48,Salaried,250000,Aggressive,0.349,2,416827,376451.0,-0.097,0,0,1,50000,0,0,1,0.0,0,low,0,73.6,1
CL1214,60,Salaried,400000,Aggressive,0.242,2,452412,393783.0,-0.13,0,2,0,0,0,0,0,0.0,1,high,1,67.9,0
CL1215,32,Self-Employed,400000,Moderate,0.388,0,0,0.0,0.0,2,0,0,10000,0,0,0,0.0,1,high,1,56.1,1
CL1216,40,Salaried,50000,Conservative,0.302,1,255323,358251.0,0.403,0,0,1,150000,0,0,1,0.0,0,low,0,73.5,1
CL1217,24,Self-Employed,50000,Aggressive,0.084,0,0,0.0,0.0,0,0,1,10000,1,0,0,0.0,0,low,0,71.1,1
CL1218,23,Self-Employed,150000,Moderate,0.438,0,0,0.0,0.0,0,1,1,150000,1,0,0,0.0,0,medium,0,72.5,1
CL1219,38,Business Owner,75000,Moderate,0.511,1,160990,129113.0,-0.198,0,0,1,50000,0,0,0,0.0,0,low,0,49.4,1
CL1220,33,Self-Employed,400000,Moderate,0.626,2,361296,402487.0,0.114,0,0,1,400000,1,0,1,0.656,1,low,0,71.3,1
CL1221,35,Salaried,700000,Conservative,0.681,2,539336,548642.0,0.017,1,0,1,10000,0,0,1,0.558,1,medium,0,70.4,0
CL1222,61,Self-Employed,75000,Moderate,0.403,4,702047,815373.0,0.161,2,0,1,400000,1,0,1,0.0,0,medium,0,100.0,1
CL1223,59,Self-Employed,100000,Moderate,0.284,2,291083,357944.0,0.23,0,2,1,0,1,0,1,0.0,0,high,0,97.2,1
CL1224,57,Business Owner,75000,Aggressive,0.525,0,0,0.0,0.0,0,0,1,50000,1,0,0,0.0,0,medium,0,87.0,1
CL1225,36,Self-Employed,700000,Aggressive,0.216,0,0,0.0,0.0,0,0,1,50000,1,0,0,0.0,1,low,1,76.5,1
CL1226,31,Salaried,150000,Moderate,0.391,5,1415586,1257440.0,-0.112,0,0,1,400000,0,1,1,0.322,0,low,0,90.7,1
CL1227,46,Salaried,50000,Conservative,0.694,5,1515817,1682401.0,0.11,1,1,1,50000,0,0,0,0.359,0,high,0,61.2,1
CL1228,37,Self-Employed,100000,Moderate,0.44,3,763408,927551.0,0.215,1,2,1,0,1,1,1,0.0,0,high,0,100.0,0
CL1229,41,Salaried,400000,Conservative,0.245,5,1167119,1364369.0,0.169,0,0,0,400000,1,1,0,0.0,1,low,0,83.8,0
CL1230,43,Self-Employed,50000,Conservative,0.203,5,965399,1167508.0,0.209,0,0,1,150000,0,1,0,0.577,0,low,0,68.9,1
CL1231,48,Salaried,75000,Aggressive,0.585,5,1211372,1103718.0,-0.089,1,0,1,10000,1,0,1,0.785,0,medium,0,80.0,1
CL1232,27,Business Owner,50000,Conservative,0.415,2,339633,360483.0,0.061,0,0,1,50000,1,0,0,0.0,0,low,0,67.8,1
CL1233,43,Business Owner,400000,Moderate,0.414,4,1217424,1259239.0,0.034,1,2,1,150000,1,0,1,0.703,1,high,1,63.7,1
CL1234,43,Salaried,50000,Moderate,0.579,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,0,low,0,47.8,1
CL1235,47,Business Owner,400000,Conservative,0.518,4,1396786,1266707.0,-0.093,0,0,1,0,1,0,1,0.0,1,low,1,95.7,1
CL1236,54,Salaried,150000,Conservative,0.089,2,392856,338678.0,-0.138,0,0,1,0,1,0,1,0.0,0,medium,1,95.1,1
CL1237,35,Business Owner,400000,Aggressive,0.47,5,1016387,1000234.0,-0.016,0,0,0,0,0,1,1,0.0,1,medium,0,84.3,0
CL1238,40,Business Owner,100000,Moderate,0.354,1,259768,244507.0,-0.059,0,1,1,50000,1,0,0,0.0,0,medium,0,74.9,1
CL1239,30,Self-Employed,50000,Aggressive,0.362,2,648355,750072.0,0.157,0,0,1,50000,0,1,0,0.798,0,low,0,46.0,0
CL1240,38,Salaried,150000,Moderate,0.05,2,331743,318321.0,-0.04,2,1,1,0,0,0,0,0.743,0,high,0,34.2,1
CL1241,45,Salaried,400000,Aggressive,0.429,1,128328,150152.0,0.17,2,1,1,0,1,0,0,0.0,1,high,1,92.8,1
CL1242,57,Business Owner,150000,Aggressive,0.257,1,389126,453399.0,0.165,0,0,1,150000,0,0,0,0.0,0,low,0,61.4,1
CL1243,55,Salaried,50000,Moderate,0.48,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,0,low,0,66.7,1
CL1244,31,Salaried,100000,Aggressive,0.295,2,600429,706926.0,0.177,1,0,1,150000,1,0,0,0.0,0,medium,0,74.3,1
CL1245,49,Self-Employed,400000,Conservative,0.501,5,1264470,1237059.0,-0.022,0,0,0,400000,0,1,1,0.883,1,low,0,60.0,0
CL1246,45,Business Owner,50000,Moderate,0.301,1,131071,149504.0,0.141,0,0,1,10000,1,0,1,0.0,0,low,0,96.9,1
CL1247,44,Business Owner,75000,Moderate,0.276,2,116292,112911.0,-0.029,0,0,1,50000,0,0,0,0.858,0,low,0,35.2,1
CL1248,33,Self-Employed,700000,Conservative,0.196,3,642398,516280.0,-0.196,0,1,1,10000,0,0,0,0.0,1,high,1,52.4,1
CL1249,46,Salaried,150000,Moderate,0.566,5,1318343,1473021.0,0.117,1,1,0,0,0,0,1,0.586,0,high,0,77.0,1
CL1250,31,Business Owner,100000,Aggressive,0.675,3,708511,705526.0,-0.004,0,0,0,0,0,0,0,0.354,0,low,0,58.8,0
CL1251,29,Self-Employed,50000,Moderate,0.529,2,446176,521508.0,0.169,0,0,1,0,0,0,1,0.0,0,low,0,74.1,1
CL1252,59,Business Owner,35000,Aggressive,0.424,1,204123,233057.0,0.142,1,1,1,400000,1,0,1,0.0,0,high,1,100.0,1
CL1253,49,Salaried,700000,Conservative,0.322,0,0,0.0,0.0,0,1,0,0,1,0,0,0.0,1,high,1,82.5,0
CL1254,47,Self-Employed,250000,Moderate,0.308,1,165210,195044.0,0.181,0,0,1,0,1,0,0,0.0,0,low,0,79.2,0
CL1255,61,Business Owner,150000,Conservative,0.483,5,953210,778671.0,-0.183,0,0,1,0,0,1,0,0.0,0,low,1,66.3,1
CL1256,61,Business Owner,50000,Conservative,0.307,2,540809,448425.0,-0.171,0,1,1,150000,1,0,0,0.0,0,medium,1,82.0,1
CL1257,53,Salaried,50000,Aggressive,0.209,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,medium,0,65.8,0
CL1258,26,Business Owner,400000,Moderate,0.532,5,1253150,987632.0,-0.212,0,0,1,10000,0,1,1,0.0,1,low,1,73.9,0
CL1259,28,Salaried,100000,Aggressive,0.433,2,713255,430933.0,-0.396,0,0,1,0,0,1,1,0.0,0,low,0,82.2,0
CL1260,50,Salaried,100000,Conservative,0.097,0,0,0.0,0.0,0,1,1,0,1,0,0,0.0,0,medium,0,87.7,1
CL1261,61,Self-Employed,35000,Aggressive,0.453,5,1002713,916439.0,-0.086,0,0,1,10000,1,0,1,0.77,0,low,0,75.0,0
CL1262,39,Self-Employed,75000,Conservative,0.375,5,913683,920657.0,0.008,1,1,1,150000,1,1,0,0.598,0,high,1,78.6,0
CL1263,55,Salaried,250000,Moderate,0.415,4,1167223,879528.0,-0.246,1,0,0,400000,1,0,0,0.0,0,high,1,84.2,0
CL1264,25,Salaried,35000,Conservative,0.499,3,462227,420779.0,-0.09,0,0,1,400000,1,0,1,0.0,0,low,0,91.3,1
CL1265,49,Self-Employed,100000,Conservative,0.595,3,595942,737011.0,0.237,1,0,0,400000,1,0,0,0.0,0,medium,0,88.9,1
CL1266,34,Business Owner,100000,Conservative,0.448,3,439784,449795.0,0.023,0,0,1,0,0,0,1,0.475,0,low,0,63.6,1
CL1267,42,Self-Employed,100000,Moderate,0.096,4,389795,390193.0,0.001,0,0,1,10000,1,1,1,0.0,0,low,0,91.2,1
CL1268,23,Salaried,250000,Aggressive,0.614,3,499854,479861.0,-0.04,0,2,1,50000,1,0,0,0.0,0,medium,0,68.6,1
CL1269,26,Business Owner,75000,Moderate,0.096,0,0,0.0,0.0,0,0,0,0,1,0,0,0.0,0,medium,0,72.4,0
CL1270,56,Business Owner,400000,Moderate,0.129,3,445097,432351.0,-0.029,0,0,1,50000,0,1,0,0.641,1,low,0,50.9,0
CL1271,50,Salaried,75000,Moderate,0.447,2,613402,613337.0,-0.0,0,0,1,10000,0,0,0,0.0,0,low,0,68.5,1
CL1272,40,Salaried,100000,Conservative,0.471,1,326555,339579.0,0.04,0,0,0,0,0,0,0,0.0,0,medium,0,53.6,0
CL1273,52,Self-Employed,250000,Conservative,0.288,4,572142,556589.0,-0.027,1,1,1,400000,0,0,1,0.0,0,high,0,72.5,1
CL1274,61,Salaried,35000,Moderate,0.503,1,392851,439441.0,0.119,0,0,1,10000,0,0,0,0.329,0,low,0,65.1,1
CL1275,42,Salaried,150000,Conservative,0.461,3,529078,583545.0,0.103,1,0,1,0,0,1,1,0.0,0,medium,0,76.8,1
CL1276,26,Salaried,100000,Conservative,0.283,3,808296,773065.0,-0.044,2,1,1,0,0,0,0,0.339,0,high,0,50.0,1
CL1277,51,Salaried,75000,Moderate,0.267,0,0,0.0,0.0,0,0,0,50000,0,0,0,0.0,0,low,0,66.7,0
CL1278,59,Business Owner,400000,Moderate,0.215,3,448741,376647.0,-0.161,1,0,1,10000,0,0,1,0.83,1,medium,1,57.7,0
CL1279,25,Business Owner,100000,Moderate,0.296,3,284644,175410.0,-0.384,0,1,1,50000,0,1,1,0.0,0,medium,0,82.7,0
CL1280,56,Business Owner,100000,Aggressive,0.3,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,0,low,0,63.1,1
CL1281,57,Self-Employed,700000,Aggressive,0.282,4,688736,662749.0,-0.038,2,0,0,10000,0,0,1,0.0,1,high,1,80.3,0
CL1282,53,Business Owner,250000,Conservative,0.525,1,149948,161700.0,0.078,1,1,1,10000,1,0,0,0.775,0,high,0,69.2,1
CL1283,26,Business Owner,100000,Moderate,0.458,2,256347,265968.0,0.038,0,0,1,400000,1,0,0,0.0,0,low,0,77.1,1
CL1284,60,Business Owner,35000,Aggressive,0.448,2,409733,520067.0,0.269,1,0,1,50000,1,1,0,0.0,0,medium,0,82.9,1
CL1285,34,Salaried,700000,Conservative,0.595,0,0,0.0,0.0,2,0,1,0,0,0,0,0.0,1,high,1,45.4,1
CL1286,53,Self-Employed,35000,Aggressive,0.332,1,88414,81322.0,-0.08,1,0,1,0,1,0,0,0.0,0,low,0,88.6,1
CL1287,43,Salaried,35000,Conservative,0.325,4,1030427,1038120.0,0.007,0,0,1,0,0,0,0,0.494,0,low,0,57.0,1
CL1288,33,Business Owner,400000,Moderate,0.723,5,1208888,1407838.0,0.165,0,1,1,10000,0,1,0,0.737,1,low,0,46.5,1
CL1289,59,Business Owner,400000,Conservative,0.497,1,186837,208475.0,0.116,0,0,1,150000,0,1,0,0.0,1,low,0,61.0,0
CL1290,59,Self-Employed,50000,Conservative,0.213,2,346606,267835.0,-0.227,0,0,1,0,1,0,0,0.878,0,low,0,62.2,1
CL1291,44,Salaried,700000,Moderate,0.128,1,383423,345612.0,-0.099,0,0,0,10000,1,0,0,0.0,1,medium,0,80.5,1
CL1292,23,Self-Employed,35000,Moderate,0.578,5,1071776,1155530.0,0.078,0,1,1,150000,1,1,1,0.0,0,low,0,100.0,1
CL1293,37,Self-Employed,75000,Conservative,0.395,0,0,0.0,0.0,0,1,1,10000,0,0,0,0.0,0,high,0,52.4,1
CL1294,29,Self-Employed,50000,Conservative,0.566,3,572805,430070.0,-0.249,0,0,1,150000,1,0,0,0.723,0,low,0,58.8,1
CL1295,50,Business Owner,75000,Moderate,0.387,1,73088,77429.0,0.059,0,0,1,0,0,0,0,0.632,0,low,0,45.8,1
CL1296,57,Business Owner,150000,Moderate,0.175,2,272016,322927.0,0.187,0,0,1,50000,0,0,0,0.516,0,low,0,58.7,1
CL1297,50,Self-Employed,50000,Aggressive,0.302,5,828613,637635.0,-0.23,2,0,1,0,0,1,1,0.538,0,high,1,86.7,1
CL1298,54,Salaried,150000,Aggressive,0.53,4,628601,788459.0,0.254,0,0,1,50000,0,0,1,0.0,0,low,0,79.6,1
CL1299,40,Salaried,35000,Aggressive,0.458,5,1018439,1082670.0,0.063,1,0,1,150000,1,1,1,0.862,0,medium,0,80.9,1
CL1300,59,Self-Employed,100000,Moderate,0.42,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,0,medium,0,59.8,1
CL1301,59,Salaried,75000,Moderate,0.475,1,131091,136272.0,0.04,0,1,1,0,0,0,0,0.0,0,low,0,71.8,1
CL1302,28,Salaried,400000,Aggressive,0.158,1,331976,381628.0,0.15,0,2,1,400000,1,0,0,0.0,1,medium,0,80.7,1
CL1303,27,Self-Employed,50000,Aggressive,0.377,3,579154,727875.0,0.257,0,0,1,150000,1,1,0,0.0,0,low,0,78.1,1
CL1304,49,Self-Employed,50000,Conservative,0.278,1,328246,314970.0,-0.04,0,1,1,0,1,1,0,0.0,0,low,0,82.6,1
CL1305,59,Self-Employed,50000,Aggressive,0.101,2,584122,516949.0,-0.115,1,1,1,150000,1,0,1,0.0,0,high,1,100.0,1
CL1306,34,Self-Employed,150000,Conservative,0.402,4,947894,849826.0,-0.103,1,1,0,50000,1,1,1,0.838,0,high,1,78.9,0
CL1307,24,Self-Employed,250000,Moderate,0.281,2,764059,803032.0,0.051,1,0,0,0,0,0,1,0.0,0,medium,0,70.4,0
CL1308,51,Self-Employed,250000,Aggressive,0.722,3,500947,540985.0,0.08,0,1,1,50000,1,1,0,0.756,0,medium,0,64.5,1
CL1309,46,Business Owner,35000,Conservative,0.387,0,0,0.0,0.0,2,0,1,150000,0,0,0,0.0,0,high,1,66.5,1
CL1310,56,Salaried,35000,Conservative,0.262,1,50213,53849.0,0.072,1,0,1,50000,0,0,0,0.0,0,low,0,61.0,1
CL1311,46,Self-Employed,100000,Moderate,0.556,3,559999,622479.0,0.112,0,0,1,150000,0,1,1,0.876,0,low,0,58.9,1
CL1312,53,Self-Employed,250000,Conservative,0.517,2,236849,226621.0,-0.043,0,0,0,0,0,0,0,0.0,0,low,0,64.4,0
CL1313,59,Salaried,100000,Aggressive,0.511,1,128386,114935.0,-0.105,1,0,1,50000,1,0,0,0.0,0,medium,0,92.5,1
CL1314,23,Salaried,700000,Aggressive,0.53,1,24437,26397.0,0.08,0,0,1,150000,1,1,0,0.0,1,low,1,80.9,1
CL1315,42,Self-Employed,150000,Moderate,0.539,2,399088,414376.0,0.038,0,0,1,150000,1,0,1,0.0,0,low,0,93.4,1
CL1316,48,Salaried,50000,Aggressive,0.394,5,977853,765377.0,-0.217,0,0,1,400000,0,1,0,0.0,0,medium,0,70.9,1
CL1317,40,Business Owner,150000,Aggressive,0.358,5,1497227,1892185.0,0.264,2,0,0,0,1,1,0,0.898,0,high,0,59.7,0
CL1318,39,Self-Employed,400000,Moderate,0.52,5,1565382,1550466.0,-0.01,0,1,1,400000,0,1,1,0.48,1,medium,1,82.0,1
CL1319,33,Self-Employed,75000,Conservative,0.371,3,805438,737812.0,-0.084,0,0,1,400000,0,0,0,0.0,0,low,0,50.7,1
CL1320,45,Business Owner,100000,Moderate,0.588,3,657782,512651.0,-0.221,0,0,1,0,1,0,0,0.0,0,medium,0,90.2,1
CL1321,60,Self-Employed,50000,Conservative,0.431,4,476000,626664.0,0.317,0,1,1,10000,0,0,1,0.642,0,low,0,61.8,1
CL1322,52,Self-Employed,75000,Aggressive,0.294,1,62368,69750.0,0.118,1,0,1,400000,1,0,0,0.0,0,medium,0,82.1,1
CL1323,43,Salaried,35000,Moderate,0.377,2,425201,417683.0,-0.018,2,0,1,0,0,0,0,0.0,0,high,0,62.5,1
CL1324,50,Self-Employed,400000,Moderate,0.414,3,640017,523170.0,-0.183,1,0,1,10000,1,0,1,0.619,1,medium,1,78.5,0
CL1325,24,Business Owner,35000,Aggressive,0.398,1,383606,435524.0,0.135,0,0,1,10000,0,0,0,0.0,0,low,0,57.0,1
CL1326,47,Salaried,150000,Conservative,0.499,0,0,0.0,0.0,1,1,1,10000,1,0,0,0.0,0,medium,0,87.4,1
CL1327,56,Self-Employed,250000,Aggressive,0.331,1,276994,220191.0,-0.205,0,0,1,0,0,0,0,0.0,0,medium,0,62.2,1
CL1328,48,Salaried,35000,Conservative,0.361,5,1222392,1123591.0,-0.081,0,0,1,10000,1,1,0,0.674,0,low,0,65.4,0
CL1329,61,Business Owner,35000,Conservative,0.298,5,1016549,970492.0,-0.045,1,2,1,0,0,1,0,0.711,0,high,1,42.2,0
CL1330,23,Self-Employed,150000,Aggressive,0.226,0,0,0.0,0.0,3,0,1,10000,1,0,0,0.0,0,high,0,74.8,1
CL1331,31,Salaried,400000,Aggressive,0.35,5,1027008,1247512.0,0.215,0,0,1,0,0,1,1,0.546,1,low,1,81.5,1
CL1332,33,Business Owner,35000,Moderate,0.098,1,272006,313774.0,0.154,1,0,1,0,0,0,0,0.0,0,high,0,49.6,1
CL1333,28,Business Owner,50000,Aggressive,0.294,3,858063,878548.0,0.024,1,0,0,10000,1,1,0,0.574,0,high,1,82.6,0
CL1334,41,Self-Employed,150000,Conservative,0.107,0,0,0.0,0.0,1,1,1,0,1,0,0,0.0,0,high,0,79.0,1
CL1335,46,Self-Employed,250000,Aggressive,0.511,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,medium,0,72.9,0
CL1336,31,Self-Employed,75000,Moderate,0.45,3,530922,558185.0,0.051,0,1,0,50000,1,1,0,0.463,0,high,0,81.1,1
CL1337,47,Self-Employed,700000,Aggressive,0.565,1,89474,85279.0,-0.047,0,0,1,0,1,0,0,0.807,1,low,1,58.0,1
CL1338,29,Business Owner,400000,Moderate,0.521,4,962500,940987.0,-0.022,0,2,1,400000,1,0,1,0.0,1,high,1,89.3,1
CL1339,31,Self-Employed,700000,Conservative,0.534,3,705305,810678.0,0.149,2,1,0,400000,1,0,1,0.746,1,high,1,67.9,0
CL1340,59,Business Owner,100000,Moderate,0.431,4,1036858,920744.0,-0.112,0,0,1,400000,1,1,0,0.389,0,low,0,83.0,1
CL1341,58,Salaried,35000,Aggressive,0.438,1,266042,256405.0,-0.036,3,0,1,0,0,1,0,0.0,0,high,1,60.9,0
CL1342,54,Salaried,250000,Moderate,0.457,2,445380,406622.0,-0.087,0,0,1,50000,1,1,0,0.347,0,low,0,88.5,0
CL1343,51,Salaried,700000,Moderate,0.688,3,465685,455200.0,-0.023,0,1,1,0,1,0,1,0.3,1,medium,1,100.0,1
CL1344,28,Business Owner,150000,Aggressive,0.414,1,372045,272918.0,-0.266,0,0,1,10000,0,0,0,0.0,0,medium,0,54.5,1
CL1345,26,Self-Employed,100000,Moderate,0.139,4,1366093,1300266.0,-0.048,0,0,1,0,1,1,1,0.0,0,low,0,100.0,0
CL1346,37,Self-Employed,35000,Moderate,0.442,5,597613,673375.0,0.127,0,0,1,400000,1,1,1,0.0,0,low,0,100.0,1
CL1347,29,Business Owner,150000,Conservative,0.257,1,225990,213566.0,-0.055,0,0,1,0,1,0,0,0.365,0,medium,0,74.0,1
CL1348,49,Business Owner,35000,Aggressive,0.114,4,647331,805211.0,0.244,0,0,1,50000,1,0,1,0.59,0,low,0,100.0,0
CL1349,55,Business Owner,75000,Aggressive,0.367,1,87309,72938.0,-0.165,0,0,0,400000,1,0,0,0.0,0,medium,0,82.8,1
CL1350,43,Self-Employed,400000,Aggressive,0.566,5,850420,878553.0,0.033,0,1,1,400000,1,0,1,0.0,1,medium,0,91.6,1
CL1351,58,Business Owner,250000,Aggressive,0.322,4,1294115,1104300.0,-0.147,0,0,1,400000,0,1,0,0.0,0,low,0,66.2,1
CL1352,34,Business Owner,250000,Conservative,0.197,2,644736,711359.0,0.103,0,0,1,400000,0,1,1,0.0,0,low,0,83.3,0
CL1353,57,Self-Employed,150000,Conservative,0.498,4,593710,528441.0,-0.11,1,0,1,0,1,0,1,0.71,0,medium,0,69.0,1
CL1354,32,Business Owner,35000,Moderate,0.479,1,303730,366982.0,0.208,1,0,0,50000,0,0,0,0.0,0,medium,0,64.6,1
CL1355,58,Business Owner,100000,Aggressive,0.397,4,1016373,1151561.0,0.133,0,0,1,400000,0,1,1,0.0,0,low,0,84.8,1
CL1356,58,Salaried,35000,Aggressive,0.633,2,390545,372883.0,-0.045,0,0,1,400000,1,1,0,0.0,0,low,0,81.7,1
CL1357,46,Business Owner,100000,Conservative,0.217,2,436952,405022.0,-0.073,0,1,1,0,1,0,1,0.0,0,low,0,100.0,1
CL1358,30,Salaried,400000,Moderate,0.426,2,192565,211879.0,0.1,0,0,1,10000,0,1,0,0.0,1,low,1,62.1,1
CL1359,52,Salaried,75000,Conservative,0.429,2,690628,683978.0,-0.01,1,1,1,10000,1,1,0,0.644,0,high,1,68.5,0
CL1360,45,Business Owner,50000,Moderate,0.533,4,931192,1064627.0,0.143,0,1,1,0,0,1,0,0.83,0,medium,0,40.6,0
CL1361,44,Self-Employed,250000,Moderate,0.416,1,344157,302892.0,-0.12,0,0,1,150000,1,0,0,0.0,0,low,0,70.6,1
CL1362,23,Business Owner,50000,Moderate,0.408,3,534393,573260.0,0.073,0,0,1,10000,0,1,0,0.0,0,medium,0,68.3,1
CL1363,30,Self-Employed,400000,Aggressive,0.27,5,1033954,1059802.0,0.025,1,0,1,0,0,1,1,0.349,1,medium,1,83.7,0
CL1364,29,Business Owner,75000,Aggressive,0.23,0,0,0.0,0.0,0,0,1,0,1,0,0,0.0,0,low,0,79.9,1
CL1365,36,Salaried,400000,Conservative,0.347,4,773514,707338.0,-0.086,0,0,1,0,0,0,1,0.333,1,low,0,64.5,1
CL1366,39,Business Owner,50000,Conservative,0.263,2,606934,616562.0,0.016,0,0,1,10000,0,0,1,0.0,0,low,0,71.1,1
CL1367,30,Business Owner,35000,Aggressive,0.29,4,936689,977256.0,0.043,0,0,0,400000,0,1,0,0.352,0,low,0,60.5,1
CL1368,51,Self-Employed,400000,Aggressive,0.173,0,0,0.0,0.0,0,0,1,150000,0,0,0,0.0,1,low,0,66.0,0
CL1369,48,Business Owner,150000,Conservative,0.35,2,575334,561935.0,-0.023,2,1,1,0,1,0,0,0.0,0,high,0,85.5,1
CL1370,58,Salaried,75000,Conservative,0.628,0,0,0.0,0.0,0,0,1,50000,1,0,0,0.0,0,low,0,86.7,1
CL1371,28,Salaried,150000,Aggressive,0.725,5,740019,703544.0,-0.049,0,1,1,10000,0,0,1,0.0,0,low,0,68.2,1
CL1372,34,Business Owner,35000,Moderate,0.22,5,988277,919617.0,-0.069,1,0,1,400000,1,1,0,0.36,0,medium,0,86.3,1
CL1373,62,Salaried,50000,Moderate,0.404,3,929559,857913.0,-0.077,0,0,1,150000,1,1,1,0.0,0,low,0,100.0,1
CL1374,43,Salaried,400000,Conservative,0.42,2,749380,669958.0,-0.106,0,0,1,10000,0,0,0,0.0,1,low,1,54.1,1
CL1375,44,Self-Employed,700000,Moderate,0.728,2,584547,684841.0,0.172,2,0,0,400000,1,0,0,0.0,1,high,1,70.7,0
CL1376,40,Business Owner,75000,Conservative,0.226,2,119619,142704.0,0.193,0,0,1,150000,1,0,0,0.0,0,low,0,70.2,1
CL1377,60,Business Owner,400000,Conservative,0.377,0,0,0.0,0.0,0,0,1,150000,1,0,0,0.0,1,low,0,90.5,1
CL1378,57,Business Owner,700000,Conservative,0.18,2,501687,459426.0,-0.084,0,0,0,150000,1,0,1,0.0,1,medium,0,98.8,0
CL1379,48,Business Owner,250000,Conservative,0.377,5,1216705,1445715.0,0.188,1,0,1,0,1,1,1,0.0,0,medium,0,99.8,1
CL1380,53,Salaried,250000,Conservative,0.693,3,398826,407416.0,0.022,0,0,1,150000,1,0,0,0.517,0,low,0,81.5,1
CL1381,53,Salaried,700000,Conservative,0.244,5,1216893,1323410.0,0.088,1,1,1,50000,0,1,1,0.692,1,high,1,57.1,0
CL1382,27,Self-Employed,150000,Conservative,0.594,4,916110,994766.0,0.086,0,0,1,50000,0,0,1,0.0,0,low,0,68.8,1
CL1383,27,Salaried,150000,Conservative,0.342,1,209909,217827.0,0.038,0,0,1,0,1,0,0,0.0,0,low,0,73.1,1
CL1384,49,Business Owner,250000,Conservative,0.326,3,564752,534422.0,-0.054,1,0,1,50000,0,0,1,0.0,0,medium,0,78.6,1
CL1385,25,Business Owner,75000,Aggressive,0.427,1,350060,351692.0,0.005,1,0,1,150000,0,0,0,0.0,0,low,0,55.2,1
CL1386,33,Salaried,150000,Aggressive,0.257,3,932805,789923.0,-0.153,0,1,1,0,0,1,0,0.896,0,medium,0,49.8,0
CL1387,53,Salaried,75000,Moderate,0.489,4,1086721,1193498.0,0.098,0,2,1,150000,1,1,0,0.0,0,medium,0,87.7,0
CL1388,37,Self-Employed,400000,Conservative,0.402,0,0,0.0,0.0,0,0,0,150000,1,0,0,0.0,1,medium,0,76.0,0
CL1389,55,Salaried,400000,Aggressive,0.309,0,0,0.0,0.0,0,0,1,150000,1,0,0,0.0,1,low,0,91.8,1
